"route_id","route_short_name","route_type","route_url","agency_id","route_desc","route_color","route_text_color","route_long_name"
"90-7-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"97-2-97","97","0",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"74-307-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"97-7-97","97","0",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"96-1-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"96-8-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"95-2-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Berliner Platz - Maudach"
"95-1-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Maudach - Berliner Platz"
"74-2-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"97-1-97","97","0",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"74-41-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"79-474-E","E","3",,"19",,"9C9C9C","000000","Von-Kieffer-Straße - Berliner Platz"
"79-472-E","E","3",,"19",,"9C9C9C","000000","Maudach - Berliner Platz"
"75-311-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"74-303-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"203-204-$","E","3",,"19",,"9C9C9C","000000","Valentin-Bauer-Siedlung - Ostringplatz"
"75-310-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"74-302-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"75-304-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"96-11-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"74-33-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"70-302-70E","70E","0",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","9D9D9C","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"203-201-$","E","3",,"19",,"9C9C9C","000000","Hans-Warsch-Platz - Valentin-Bauer-Siedlung"
"201-252-$","E","0",,"19",,"9C9C9C","000000","Valentin-Bauer-Siedlung - Maudach"
"209-202-$","E","3",,"19",,"9C9C9C","000000","Mühlaustraße - Karl-Dillinger-Straße"
"95-3-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Maudach - Berliner Platz"
"90-3-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"94-5-94","94","3",,"19","Berliner Platz - Niederfeld","81D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld"
"96-5-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"95-5-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Maudach - Berliner Platz"
"96-2-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"75-308-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"77-22-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"77-1-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"77-2-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"90-1-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"78-302-78E","78E","3",,"19","BASF - LU Bf - Maudach","9D9D9C","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"78-12-78","78","3",,"19","BASF - LU Bf - Maudach","4A96D2","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"203-209-$","E","3",,"19",,"9C9C9C","000000","Hans-Warsch-Platz - Valentin-Bauer-Siedlung"
"208-201-$","E","3",,"19",,"9C9C9C","000000","Saarbrücker Straße - Goerdelerplatz"
"80-3-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","BASF Süd - Am Schwanen"
"203-203-$","E","3",,"19",,"9C9C9C","000000","Buschwegbrücke - Leuschnerstraße"
"80-31-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","Leuschnerstraße - Am Schwanen"
"80-32-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","Am Schwanen - BASF"
"204-202-$","E","3",,"19",,"9C9C9C","000000","BASF - Londoner Ring"
"83-2-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - null"
"83-1-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","null - Sandhofen"
"83-31-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - Sandhofen"
"83-12-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - Ostringplatz"
"83-11-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Ostringplatz - Sandhofen"
"83-21-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","null - Oppau"
"84-2-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"84-1-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"206-201-$","E","3",,"19",,"9C9C9C","000000","Mühlaustraße - Oppau"
"89-12-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-1-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"70-301-70E","70E","0",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","9D9D9C","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"80-21-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","BASF - Am Schwanen"
"83-41-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - Sandhofen"
"204-201-$","E","3",,"19",,"9C9C9C","000000","Oppau - Valentin-Bauer-Siedlung"
"85-5-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"89-2-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-5-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"87-45-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-304-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-301-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-25-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"87-22-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-25-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-3-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"87-2-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-1-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-5-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-11-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"73-301-73E","73E","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","9D9D9C","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"79-482-E","E","3",,"19",,"9C9C9C","000000","Raschig - Berliner Platz"
"89-305-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"72-95-72","72","0",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"203-205-$","E","3",,"19",,"9C9C9C","000000","Hans-Warsch-Platz - Valentin-Bauer-Siedlung"
"86-5-86","86","3",,"19","Oppau - Wolfsgrube - Oppau","83D0F5","000000","LU Oppau - Wolfsgrube - Anglerstraße - LU Oppau"
"90-307-90E","90E","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","9D9D9C","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"87-11-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-3-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"84-4-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"87-8-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-51-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"83-301-83E","83E","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - null"
"87-21-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-7-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-302-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"209-205-$","E","3",,"19",,"9C9C9C","000000","Rosenwörthstraße - Mühlaustraße"
"89-4-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"85-3-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"90-61-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"96-4-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"97-3-97","97","0",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"72-35-72","72","0",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"90-12-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"94-7-94","94","3",,"19","Berliner Platz - Niederfeld","81D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld"
"90-11-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"95-7-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Maudach - Berliner Platz"
"96-6-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"205-201-$","E","3",,"19",,"9C9C9C","000000","Integrierte Gesamtschule (IGSLO) - Niederfeld"
"209-207-$","E","3",,"19",,"9C9C9C","000000","Heinrich-Halfen-Straße - Mühlaustraße"
"510-202-10","10","3",,"19",,"A71680","FFFFFF","Ebertpark - Kreuzstraße"
"510-201-10","10","3",,"19",,"A71680","FFFFFF","Kreuzstraße - Ebertpark"
"510-205-10","10","3",,"19",,"A71680","FFFFFF","Kreuzstraße - LU Hauptbahnhof"
"96-7-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"40-1-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"40-2-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"48-361-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"47-401-E","E","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","9C9C9C","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-4-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"48-322-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-21-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"47-402-E","E","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","9C9C9C","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-302-47E","47E","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","9D9D9C","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"240-206-$","E","3",,"19",,"9C9C9C","000000","Rheinau Bahnhof - Rheinau Karlsplatz"
"40-4-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"43-301-43E","43E","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-352-4346","4346","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"46-2-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"45-21-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"240-203-$","E","3",,"19",,"9C9C9C","000000","Rheinau Karlsplatz - MA Waldorfschule"
"63-302-63E","63E","3",,"19","MA Hauptbahnhof - Lindenhof","9D9D9C","000000","MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
"63-304-63E","63E","3",,"19","MA Hauptbahnhof - Lindenhof","9D9D9C","000000","MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
"240-202-$","E","3",,"19",,"9C9C9C","000000","MA Waldorfschule - Rheinau Karlsplatz"
"240-204-$","E","3",,"19",,"9C9C9C","000000","Seckenheim Rathaus - Feudenheim"
"107-871-E","E","3",,"19",,"9C9C9C","000000","Vogelstang - MA Hauptbahnhof"
"107-812-7","7","3",,"19",,"FFCC00","000000","MA Hauptbahnhof - Paradeplatz"
"53-14-53","53","3",,"19","Kurpfalzbrücke - Käfertal / Im Rott","0BBBEF","000000","MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
"42-23-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-24-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-21-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-12-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-11-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"42-2-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"43-302-43E","43E","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-1-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-2-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-6-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-4-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"46-4-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"58-2-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"58-11-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"62-14-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"62-11-62","62","3",,"19","Neuhermsheim - Neckarvorlandstraße","A89BB1","000000","MA Neuhermsheim - Oststadt - Kurpfalzbrücke - Neckarspitze - Kurpfalzbrücke - Oststadt - MA Neuhermsheim"
"106-213-6","6","3",,"19",,"966C29","FFFFFF","Luisenpark/Technoseum - Neuostheim"
"44-15-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"46-11-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"109-2-9","9","3",,"19",,"95C23D","000000","Neuostheim - Planetarium"
"44-5-44","44","3",,"19","Seckenheim","009A93","FFFFFF","Finde keine Linie 44 im Fahrplanbuch"
"45-8-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-1-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-2-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"45-11-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"61-12-61","61","3",,"19","Kurpfalzbrücke - Wohlgelegen","4A96D2","000000","MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
"60-827-60","60","3",,"19","Oststadt - Pfeifferswörth","4E2583","FFFFFF","Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
"45-6-45","45","3",,"19","Neuostheim - Rheinau","0069B4","FFFFFF","MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
"46-3-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"46-8-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"43-351-4346","4346","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"58-33-58","58","3",,"19","Feudenheim - Luzenberg - Öllager - Luzenberg","A2C3D6","000000","(MA Seckenheim OEG-Bahnhof -) MA Feudenheim - Käfertal - Luzenberg - MA Friesenheimer Insel"
"46-301-46E","46E","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","9D9D9C","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"46-302-46E","46E","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","9D9D9C","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"48-52-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-51-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"42-22-42","42","3",,"19","Seckenheim - Edingen/Neckarhausen","A2C3D6","000000","Edingen Bf - Neckarhausen - MA Seckenheim OEG-Bf"
"57-2-57","57","3",,"19","Feudenheim - Wallstadt","5BC5F2","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"57-1-57","57","3",,"19","Feudenheim - Wallstadt","5BC5F2","000000","MA Feudenheim - Wallstadt - (Vogelstang -) Wallstadt - MA Feudenheim"
"47-11-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-12-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-14-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"48-22-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-323-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-312-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-311-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-12-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-14-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-23-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","FFFFFF","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
